family,arm,label,rpm,level_mps2,bandwidth_hz,hull_rms_mps2,recorded_rms_mps2,firing_hz,blade_hz,vre_offset_mps2,spectrum,hs_m,input,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,disp_x_mean_m,disp_y_mean_m,disp_z_mean_m,roll_mean_deg,pitch_mean_deg,yaw_mean_deg,disp_z_ref_rms_m,disp_z_pct_refrms,disp_z_pct_hs,tau_applied_s,sigma_applied_mps2,accel_variance_m2ps4
OU-III,matched,matched 20 Hz,2400.0,1.4620249498535833,20.0,1.46202,0.454335,60.0,46.1538,0.000138675,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,1.12048626,1.03242016,0.248096094,1.54367495,1.83245373,0.882656157,102.721275,0.311202079,0.101377673,0.145367518,-0.222582042,-0.109378763,1.67666018,0.675159514,-27.7675552,1.04037023,23.8469028,6.20240211,3.67547011,0.90994674,0.999780595
OU-III,matched,matched 20 Hz,2400.0,1.4620249498535833,20.0,1.46202,0.454335,60.0,46.1538,0.000138675,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,2.50048232,2.18966651,0.49107334,3.35979223,1.57681406,0.841048002,105.920456,0.263546228,0.0789806768,0.354567617,-0.84252727,-0.0916649252,1.30072129,0.524840236,-149.74588,2.16781425,22.6529255,5.77733326,4.32155371,1.32036591,2.1081264
OU-III,matched,matched 40 Hz,2400.0,0.9276192615127047,40.0,0.927619,0.454334,60.0,46.1538,5.58249e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0127490591,0.0464121699,0.0491471142,0.0687900186,2.01732564,0.828482807,30.4401417,0.359484583,0.00125796755,0.000525423675,-0.0386015736,-0.0460930802,2.01593256,0.815661848,-29.5536175,0.0534430593,91.9616394,18.2026348,1.52576602,0.0850967541,0.0311707128
OU-III,matched,matched 40 Hz,2400.0,0.9276192615127047,40.0,0.927619,0.454334,60.0,46.1538,5.58249e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,3.75519729,3.82394481,0.791856527,5.41766548,4.61316729,1.53734958,104.329254,0.365992337,0.268803626,0.0627354085,0.0250809304,-0.751639009,4.50988579,1.19389772,-171.536621,0.390963972,202.53952,52.790432,2.50601625,0.400332719,0.258112252
OU-III,matched,matched 40 Hz,2400.0,0.9276192615127047,40.0,0.927619,0.454334,60.0,46.1538,5.58249e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,8.68380451,9.01277733,2.08576298,12.6881447,5.42831278,1.69863904,103.569939,0.36867103,0.232227176,0.318817466,-0.106755674,-1.94840455,5.22139645,1.05821121,-58.5275879,1.04307246,199.963379,52.1440735,3.93740511,0.841880679,0.860100031
OU-III,matched,matched 40 Hz,2400.0,0.9276192615127047,40.0,0.927619,0.454334,60.0,46.1538,5.58249e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,19.9762936,17.485384,5.74566174,27.1625404,6.92592192,2.68212605,103.793587,0.367205113,0.216563195,0.140033975,0.120591104,-5.11273289,6.48387527,1.84452081,86.374321,2.15460348,266.669098,67.5960159,4.49576235,1.10194182,1.49742258
OU-III,matched,matched 40 Hz,2400.0,0.9276192615127047,40.0,0.927619,0.454334,60.0,46.1538,5.58249e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0122766374,0.0450327434,0.048269771,0.0671463683,2.03062558,0.79797256,28.8436947,0.359732628,0.00121629646,0.000837234955,-0.0377965681,-0.0453478694,2.0291996,0.787147164,-28.0808563,0.0499124601,96.7088623,17.8776932,1.51375449,0.0932797715,0.0314767808
OU-III,matched,matched 40 Hz,2400.0,0.9276192615127047,40.0,0.927619,0.454334,60.0,46.1538,5.58249e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3.04898119,3.04971838,0.626015306,4.35763264,4.24465179,1.02017784,103.468956,0.367650926,0.243004471,0.0361701772,-0.0211212169,-0.597063184,4.15086317,0.56301862,-55.4032593,0.385561794,162.364456,41.7343521,2.32546449,0.43869403,0.299120247
OU-III,matched,matched 40 Hz,2400.0,0.9276192615127047,40.0,0.927619,0.454334,60.0,46.1538,5.58249e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,6.56014347,6.43985319,1.41009367,9.30029869,4.53837252,1.13820922,104.488266,0.371453375,0.203909189,-0.0431669243,-0.155373275,-1.33397996,4.35323477,0.0805047303,149.655029,1.04037023,135.537689,35.2523422,3.6755197,0.909763515,0.999647796
OU-III,matched,matched 40 Hz,2400.0,0.9276192615127047,40.0,0.927619,0.454334,60.0,46.1538,5.58249e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,13.6216202,12.8050137,3.26100945,18.9776478,5.14521742,1.57005656,104.37912,0.371470183,0.184791759,0.0973350629,-0.464876801,-2.94658542,4.79269314,0.42292887,-111.365875,2.16781425,150.428452,38.3648148,4.32149363,1.3191911,2.10786581
OU-III,matched,matched 160 Hz,2400.0,0.45173876081909436,160.0,0.451739,0.454334,60.0,46.1538,1.32392e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0117698424,0.0186823271,0.0186359491,0.0288938954,1.9781251,0.403182477,6.92845726,0.341933817,0.000325379224,0.00372275431,-0.0100331828,-0.0113258278,1.95226896,0.331428885,-6.74611712,0.0534430593,34.8706627,6.90220308,1.52805018,0.0825692788,0.0310776066
OU-III,matched,matched 160 Hz,2400.0,0.45173876081909436,160.0,0.451739,0.454334,60.0,46.1538,1.32392e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,2.69090652,2.65788794,0.554722488,3.82270384,3.74460745,1.58332396,103.672638,0.384243667,0.227089629,0.0123701245,-0.0699192286,-0.53351891,3.65627432,-1.45701385,37.6581154,0.390963972,141.885834,36.9814987,2.50618386,0.399727523,0.258058131
OU-III,matched,matched 160 Hz,2400.0,0.45173876081909436,160.0,0.451739,0.454334,60.0,46.1538,1.32392e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,7.65340471,7.45020866,1.67742443,10.8117514,4.78797913,1.99895012,103.780884,0.386827946,0.221690133,0.0723228082,-0.113287337,-1.59113777,4.57612467,-1.68885648,41.6704025,1.04307246,160.81572,41.9356117,3.93739438,0.841860652,0.859972656
OU-III,matched,matched 160 Hz,2400.0,0.45173876081909436,160.0,0.451739,0.454334,60.0,46.1538,1.32392e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,16.4833221,17.4406528,4.60370588,24.4350243,6.31560516,2.18878818,104.238724,0.385116011,0.211885616,0.180668026,0.109574132,-4.16781616,5.88520145,-1.54139674,114.419296,2.15460348,213.66835,54.1612434,4.49571085,1.10224891,1.4973551
OU-III,matched,matched 160 Hz,2400.0,0.45173876081909436,160.0,0.451739,0.454334,60.0,46.1538,1.32392e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0114197405,0.0179820135,0.0181251206,0.0279693287,1.9786247,0.385087162,6.43028975,0.341587633,0.00032537739,0.00356525858,-0.00947527681,-0.0108079538,1.95256746,0.318838,-6.20565987,0.0499124601,36.3138199,6.71300745,1.5167228,0.0928868502,0.0313774087
OU-III,matched,matched 160 Hz,2400.0,0.45173876081909436,160.0,0.451739,0.454334,60.0,46.1538,1.32392e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,2.3932631,2.36855173,0.496539176,3.40357113,3.56228328,1.71259487,103.500786,0.385702699,0.226205587,0.0224493966,-0.0912670493,-0.477776498,3.46934581,-1.58452129,-11.4061499,0.385561794,128.783295,33.1026115,2.32563424,0.438220143,0.299055099
OU-III,matched,matched 160 Hz,2400.0,0.45173876081909436,160.0,0.451739,0.454334,60.0,46.1538,1.32392e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,6.33541059,5.58832026,1.28421938,8.54493809,4.03778887,2.2663734,104.328377,0.389749169,0.208670557,0.223429367,-0.0382773504,-1.2183814,3.81582546,-1.99017298,158.30043,1.04037023,123.43869,32.105484,3.67548037,0.909601927,0.9994964
OU-III,matched,matched 160 Hz,2400.0,0.45173876081909436,160.0,0.451739,0.454334,60.0,46.1538,1.32392e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,13.5743227,11.8078041,3.06947589,18.2512512,4.7080636,2.40089941,103.887337,0.389676899,0.190315589,-0.033164192,-0.343074501,-2.74963284,4.28974295,-1.91840947,-97.2987442,2.16781425,141.593124,36.1114807,4.32145739,1.31915784,2.10777998
TFG,baseline,engine off,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0107597485,0.0103116473,0.0118604014,0.0190465581,0.287212193,0.0741175339,0.505435407,0.05030239,0.000105591716,0.00287718582,0.000791890954,-0.000628064794,-0.256103039,-0.0656276122,0.267402977,0.0534430593,22.1925945,4.3927412,1.53014684,0.177875862,0.030795794
TFG,baseline,engine off,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.0712585673,0.0579107776,0.0628511906,0.111273147,0.281401396,0.0903373063,0.419668108,0.049139943,0.000110332352,0.016432371,0.00876716152,-0.00350626139,-0.244603947,-0.0773489773,0.358900219,0.390963972,16.0759544,4.19007921,2.50608253,0.516465545,0.257799357
TFG,baseline,engine off,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,0.236030519,0.170259982,0.161270782,0.332726806,0.273784965,0.111164883,0.829231143,0.0485909693,0.000118372758,0.0487853773,0.0221610051,-0.00873839855,-0.228871107,-0.0974229276,-0.799496233,1.04307246,15.4611301,4.03176975,3.93711972,0.939394355,0.859586596
TFG,baseline,engine off,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,0.540615439,0.433065176,0.317018598,0.761781633,0.340946168,0.076586619,0.312771469,0.0549030639,0.000122171783,0.131122768,0.120163091,-0.0111515066,-0.297014952,-0.0327704214,0.135230511,2.15460348,14.7135477,3.72963047,4.49693966,1.23857212,1.4970237
TFG,baseline,engine off,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0106538106,0.010186445,0.0117265237,0.0188355707,0.285190135,0.0772400424,0.658941746,0.0501234643,0.000102216429,0.0027950434,0.000827521784,-0.000642656698,-0.254019797,-0.0696322843,0.542450249,0.0499124601,23.4941807,4.34315681,1.51924002,0.176272944,0.0310942866
TFG,baseline,engine off,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.0687692836,0.0549922958,0.0614407659,0.107370086,0.279459298,0.074315466,0.255899906,0.0478296317,0.000110566449,0.0147630842,0.00780435698,-0.00303354836,-0.241685614,-0.0568891428,0.127898008,0.385561794,15.9353867,4.09605074,2.32572842,0.554160535,0.298750252
TFG,baseline,engine off,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,0.229940429,0.166995257,0.159109652,0.325692952,0.288933814,0.0749055147,0.768134475,0.0486837961,0.00011659052,0.0456863642,0.0196364094,-0.00707932841,-0.248425454,-0.0499226786,-0.737220109,1.04037023,15.29356,3.97774124,3.67532349,1.01533353,0.99904424
TFG,baseline,engine off,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,0.538964093,0.417236209,0.317593247,0.751953304,0.382334083,0.0805882066,0.39639917,0.0613180622,0.000123673817,0.121543407,0.0995772108,-0.0107085966,-0.346651137,0.035264615,-0.234205931,2.16781425,14.6503906,3.73639107,4.32274389,1.47110868,2.10727835
TFG,speed,speed 800 rpm,800.0,0.6,80.0,0.381445,0.375112,20.0,15.3846,9.43957e-06,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0588100478,0.0717833117,0.0255770106,0.0962582454,8.48895931,6.1370182,82.8609314,1.78440642,0.00718412315,0.0492506102,-0.0622770861,-0.00254807202,-4.65349197,-1.5059725,-54.3566704,0.0534430593,47.8584328,9.47296619,1.53418446,0.179082051,0.0312304832
TFG,speed,speed 800 rpm,800.0,0.6,80.0,0.381445,0.375112,20.0,15.3846,9.43957e-06,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.158406422,0.129729897,0.114619918,0.234649032,2.10764003,4.25653219,26.703373,0.808698237,0.000277064682,0.0907432437,-0.0490742847,-0.00739593524,2.04752541,4.10498238,-26.5464344,0.390963972,29.3172588,7.64132738,2.50595832,0.516633272,0.257990062
TFG,speed,speed 800 rpm,800.0,0.6,80.0,0.381445,0.375112,20.0,15.3846,9.43957e-06,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,0.400536567,0.338967502,0.241646335,0.57768631,2.44171882,2.66905713,18.431942,0.610853791,0.00021675184,0.212023661,-0.147376016,-0.0161321126,2.43491173,2.60049653,-18.3904076,1.04307246,23.1667824,6.0411582,3.93698192,0.939492166,0.859783232
TFG,speed,speed 800 rpm,800.0,0.6,80.0,0.381445,0.375112,20.0,15.3846,9.43957e-06,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,0.920509934,1.01444829,0.473797351,1.44945776,1.89845896,2.97225976,16.4341068,0.596379638,0.000231270955,0.589409292,-0.391827583,-0.0191034079,1.88538682,2.91889286,-16.3592281,2.15460348,21.9900017,5.57408619,4.49699497,1.23862064,1.49715853
TFG,speed,speed 800 rpm,800.0,0.6,80.0,0.381445,0.375112,20.0,15.3846,9.43957e-06,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0585576594,0.125397578,0.0253622755,0.1407011,6.69688892,8.61774635,102.790688,1.86281383,0.0477637053,0.0517781377,-0.121455483,-0.00229241233,-6.38167048,-8.14340782,-80.5920181,0.0499124601,50.8135147,9.39343548,1.52398026,0.177405372,0.0315069295
TFG,speed,speed 800 rpm,800.0,0.6,80.0,0.381445,0.375112,20.0,15.3846,9.43957e-06,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.126662686,0.111392759,0.108283579,0.200442299,2.29442692,3.14799333,20.3459625,0.664091885,0.000241790796,0.0628125891,-0.0385755226,-0.0059900037,2.27997446,3.02993917,-20.2443905,0.385561794,28.0846233,7.21890497,2.32553077,0.554355383,0.298993796
TFG,speed,speed 800 rpm,800.0,0.6,80.0,0.381445,0.375112,20.0,15.3846,9.43957e-06,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,0.341134638,0.269200772,0.229691088,0.491528124,1.98415804,2.22915125,14.1646214,0.503971636,0.000187075435,0.163059399,-0.104410179,-0.0125948684,1.97922862,2.17177558,-14.1248808,1.04037023,22.0778217,5.74227715,3.67518282,1.01543713,0.999266326
TFG,speed,speed 800 rpm,800.0,0.6,80.0,0.381445,0.375112,20.0,15.3846,9.43957e-06,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,0.793236136,0.824684203,0.451760769,1.23020947,1.32451546,2.67378807,13.2144241,0.507825494,0.000201479794,0.474342585,-0.236819685,-0.0161509905,1.3077966,2.63018584,-13.1515503,2.16781425,20.8394604,5.31483269,4.32277775,1.47115648,2.10743618
TFG,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0748103857,0.0912417024,0.0272912346,0.121105134,15.0700235,7.82737255,105.615273,2.88318968,0.0127970157,0.0680278391,-0.0772532448,-0.00381670357,-13.9829206,-0.307737559,-102.393845,0.0534430593,51.0660019,10.1078644,1.52310431,0.179013252,0.0312147904
TFG,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.151445344,0.138986111,0.121761888,0.238911673,2.23999214,3.55070543,31.7024136,0.715318739,0.000277536979,0.0676909685,-0.0479479767,-0.00395405991,2.20847058,3.47410059,-31.6299572,0.390963972,31.1440163,8.1174593,2.50564456,0.516737163,0.258094788
TFG,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,0.382983029,0.369962603,0.239658624,0.583938837,4.30024242,0.539059043,16.5485153,0.734822571,0.000226965873,-0.0839284286,-0.202660203,-0.00527495658,4.27524471,-0.205929562,-16.353138,1.04307246,22.9762192,5.99146557,3.93687248,0.939601958,0.859974146
TFG,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,1.01401663,1.22905242,0.445211232,1.65439188,4.07729006,1.11642694,11.7074261,0.707113922,0.000310141797,-0.611053824,-0.676284492,-0.0247017797,4.04384041,-0.745328784,-11.3018141,2.15460348,20.6632557,5.23777914,4.49687004,1.23869622,1.49732757
TFG,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0739863589,0.0979436189,0.0266902652,0.125615701,15.198678,7.65042782,110.018982,2.88889885,0.0176318046,0.0676032603,-0.0853435099,-0.00385797094,-14.3100681,-1.61428237,-115.947906,0.0499124601,53.4741554,9.88528347,1.51055181,0.177445769,0.0315336399
TFG,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.11075148,0.11964117,0.116251305,0.200235516,3.56620193,1.14479482,20.858078,0.638696015,0.000254086102,0.0144460388,-0.0454442203,-0.00413751462,3.55353332,1.14051199,-20.8119164,0.385561794,30.1511478,7.75008678,2.32526898,0.554449201,0.299095929
TFG,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,0.407871246,0.345470488,0.235533059,0.584110141,4.30493164,2.31017184,7.95742989,0.831086338,0.000213670442,-0.182174966,-0.197802693,-0.00685646012,4.26872301,-2.06197238,-7.13089609,1.04037023,22.6393509,5.88832664,3.67511749,1.01555765,0.999496102
TFG,speed,speed 1200 rpm,1200.0,0.6,80.0,0.41992,0.394336,30.0,23.0769,1.14399e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,1.02310407,1.03272891,0.422944307,1.51398575,3.81361318,2.95029616,4.59520674,0.806202352,0.000262682704,-0.733382046,-0.589271009,-0.0304749329,3.78224397,-2.6626761,-2.53343725,2.16781425,19.5101719,4.9758153,4.32266665,1.47123563,2.10764742
TFG,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.0595180616,0.0391960964,0.0231150631,0.0749202222,17.5540295,8.69733524,110.503883,3.30998802,0.00240478874,0.0524899252,-0.028154511,-0.00686086249,-14.9128609,5.70226812,-105.525429,0.0534430593,43.2517586,8.56113434,1.52766395,0.178475946,0.0310156252
TFG,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.250485033,0.167198524,0.105168253,0.318996012,2.3803165,6.38806343,53.0308228,1.1570164,0.000467484904,0.144230321,-0.0621477515,-0.00845245458,-1.78791165,6.28345728,-52.7241402,0.390963972,26.8997307,7.01121664,2.5058651,0.516593635,0.257940888
TFG,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,0.467564046,0.473983824,0.225941285,0.703083396,2.22861385,3.06943202,34.8330688,0.641505241,0.000352459698,0.142632842,-0.192285538,-0.0190466158,2.22153473,3.05834651,-34.7721062,1.04307246,21.661129,5.64853191,3.93699002,0.939494193,0.859776974
TFG,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,1.23127198,1.30321074,0.488708407,1.85828543,2.09478307,2.98610401,30.6815414,0.618914604,0.000491395011,0.0547936819,-0.629256666,-0.0333920643,2.05476665,2.97696996,-30.5491638,2.15460348,22.6820583,5.74951077,4.49691486,1.23863232,1.49717951
TFG,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.0589700565,0.040312741,0.0227133092,0.0749565139,17.7687168,9.06560612,110.206886,3.36942148,0.00267008226,0.0524861552,-0.029641768,-0.00696677947,-15.2324524,5.24961805,-106.906815,0.0499124601,45.5062904,8.41233635,1.51612449,0.176859543,0.0313139521
TFG,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,PM-Stokes,1.5,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,0.161390498,0.140454561,0.102958538,0.237433851,1.2514894,4.20974112,39.3435173,0.748483837,0.000392921153,0.06918706,-0.0491028689,-0.00535108475,1.14452171,4.14213037,-39.233223,0.385561794,26.7035103,6.86390209,2.32548571,0.554296315,0.298917651
TFG,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,PM-Stokes,4.0,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,0.396869987,0.353698969,0.217300519,0.574306786,3.75854349,0.692912161,21.9603367,0.646535754,0.000313010387,-0.0503097177,-0.187995702,-0.0177245345,3.72127056,0.567534506,-21.7878113,1.04037023,20.8868446,5.43251276,3.67520881,1.01543438,0.999251187
TFG,speed,speed 1600 rpm,1600.0,0.6,80.0,0.442537,0.380973,40.0,30.7692,1.27054e-05,PM-Stokes,8.5,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,0.930877388,1.133376,0.46424976,1.53837633,3.66069007,0.750845313,15.9996643,0.624993026,0.000383073173,-0.394204259,-0.586871803,-0.0404798873,3.61271429,-0.272918552,-15.6694193,2.16781425,21.4155693,5.46176195,4.32274342,1.47117209,2.10747147
TFG,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,JONSWAP,0.27,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,0.15806441,0.125573128,0.0643077716,0.211868957,18.3008633,10.8461466,108.542519,3.59125805,0.00375025277,0.140326902,-0.10034389,-0.0157469884,-16.3694611,2.44863153,-112.314751,0.0534430593,120.329506,23.8176918,1.77872074,0.190734595,0.0353619009
TFG,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,JONSWAP,1.5,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,0.670860231,1.34207022,0.179972574,1.51115716,7.63770676,9.12967777,102.28952,2.03622484,0.0257357024,0.591857731,-1.29354775,-0.0117528131,-7.13651133,-8.50596046,-83.0389633,0.390963972,46.0330315,11.9981709,2.51317024,0.51875937,0.260314256
TFG,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,JONSWAP,4.0,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,2.41906428,5.55309296,0.398200899,6.07019615,7.94753933,10.9831877,102.016006,2.29794073,0.0548521876,2.11022091,-5.35610676,-0.0238078758,-7.76508665,-10.6926432,-78.3356857,1.04307246,38.175766,9.95502281,3.93882179,0.940129757,0.861181259
TFG,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,JONSWAP,8.5,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,6.8961153,17.4786205,0.761927903,18.805294,8.51608086,10.4593515,99.2859192,2.294173,0.0339885727,6.13522005,-16.5880375,0.0676937476,-8.11608219,-10.0298948,-65.892746,2.15460348,35.3627892,8.96385765,4.4991188,1.23906279,1.49837983
TFG,speed,speed 2000 rpm,2000.0,0.6,80.0,0.512922,0.410564,50.0,38.4615,1.70683e-05,PM-Stokes,0.27,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,0.166294411,0.131587505,0.0659331307,0.222072706,18.4770718,10.9548569,108.373413,3.62598896,0.00373876956,0.147626847,-0.105922014,-0.0166912042,-16.5571594,2.39889216,-112.406105,0.0499124601,132.097534,24.4196777,1.80430973,0.186239198,0.0345738865
