experiment,parameter,left_case,right_case,comparison,metric,n_pairs,mean_paired_difference,std_paired_difference,bootstrap_ci95_low,bootstrap_ci95_high,cohen_dz,hedges_gz
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,yaw_rms_deg,10,0.008450823299999976,0.039784126030866465,-0.015182339720000075,0.03077746770500005,0.21241696483274297,0.19412253075142533
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_axis_error_deg,10,-0.336557006571,0.7360111634203027,-0.7832922735517251,0.06674995387645001,-0.45727160578243503,-0.4178890392542294
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_axis_abs_error_deg,10,-0.374771117829,0.714906495565022,-0.8155104066250001,0.028961143680999814,-0.5242239651673636,-0.479075119442387
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_axis_rmse_deg,10,-0.0688176099999998,0.20362890684423682,-0.18613221574999986,0.052744828750000236,-0.33795599586772274,-0.3088494991542593
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_axis_circ_std_deg,10,-0.009219239999999651,0.18273429306827652,-0.11805903250000026,0.09626212275000028,-0.05045161389906705,-0.046106463192769516
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_sense_forward_pct,10,-0.002611194999999511,0.4038802031392264,-0.2299998719999979,0.24099937099999877,-0.0064652710870786965,-0.00590844891511356
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_sense_reverse_pct,10,0.13133316440000128,0.20621926677975694,0.0011114629900016045,0.23994715732500324,0.6368617561823924,0.5820119685179985
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_sense_uncertain_pct,10,-0.12872221600000006,0.2966113572789999,-0.28977777904999996,0.057944556999999716,-0.4339760189254007,-0.39659978733601314
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_sense_dominant_pct,10,0.08922196000000185,0.4161060280177242,-0.15739409675000027,0.32694613225000324,0.21442121476837003,0.19595416444447175
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_travel_error_deg,10,-0.2600083877,0.7317398265939151,-0.7224732106124999,0.1370385749624999,-0.3553290093697384,-0.3247262599885244
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_travel_abs_error_deg,10,-0.29597318209999995,0.7163976964983111,-0.745673748915,0.09524965575750001,-0.41314089024391176,-0.3775590863667335
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_travel_rmse_deg,10,0.0891836000000005,1.2414953095532413,-0.6899314389999994,0.7561223900000005,0.07183563184954254,0.0656487802833503
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_travel_correct_pct,10,0.08922196000000185,0.4161060280177242,-0.162007982499997,0.3312790200000009,0.21442121476837003,0.19595416444447175
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_travel_wrong_pct,10,0.03950000939999994,0.20271942749484081,-0.08022219029000002,0.1555014428749998,0.19485063611382392,0.1780691039942308
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,dir_travel_unresolved_pct,10,-0.12872221600000006,0.2966113572789999,-0.28939574597499995,0.05755974434999961,-0.4339760189254007,-0.39659978733601314
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,accel_bias_3d_rms_mps2,10,5.3746119999998826e-05,0.0008710701037366525,-0.00047366967575000437,0.0005476337229999972,0.06170125661464292,0.05638722921217129
transition_rate,,rapid/FixedNominal,controlled/FixedNominal,rapid_minus_controlled_FixedNominal,gyro_bias_3d_rms_radps,10,2.395304999999981e-07,6.692706181151814e-07,-1.199797025000018e-07,6.631882124999911e-07,0.35789782715184865,0.3270738380611852
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,disp_x_rms_m,10,-0.5278776889000001,0.05393218040863932,-0.5579442643325,-0.49471679031750004,-9.787805441951686,-8.94482963915015
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,disp_y_rms_m,10,-0.2032597811,0.028971098900662805,-0.217707526305,-0.18426917986249997,-7.015949991988388,-6.4117005397503455
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,disp_z_rms_m,10,-0.1926792069,0.01985243486900026,-0.20365592985,-0.180701344085,-9.705570534366553,-8.869677221879215
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,disp_3d_rms_m,10,-0.5779620348999999,0.05195701681043046,-0.60697072265,-0.545478831135,-11.123849489064064,-10.165806748135058
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,disp_x_pct_hs,10,-13.196942330000002,1.348304016597001,-13.95835474825,-12.349311203,-9.787809105032489,-8.944832986747722
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,disp_y_pct_hs,10,-5.081494640000001,0.7242776505288828,-5.44472827625,-4.610249106,-7.015948422941652,-6.411699105837929
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,disp_z_pct_hs,10,-4.8169802079999995,0.49631089728342453,-5.090457977374999,-4.520766159999999,-9.705570106088569,-8.86967683048672
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,disp_3d_pct_refmax,10,-18.11804809,2.2467514288128996,-19.443440556499997,-16.79032983675,-8.064108854076887,-7.369586606422876
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,disp_z_pct_refrms,10,-23.47411443,1.5608996595726388,-24.349431116,-22.5495574745,-15.038836280114902,-13.743614878175913
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,roll_rms_deg,10,-0.007361520899999999,0.008207030401095335,-0.012207469484999999,-0.002634115225,-0.8969774132940349,-0.8197251365144494
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,pitch_rms_deg,10,-0.1292379217,0.0649206934242958,-0.16486687406000003,-0.0903917227375,-1.9907045794374443,-1.8192549321243323
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,yaw_rms_deg,10,-0.16682690290000007,0.17450973008593385,-0.26745341330000005,-0.06397887007500011,-0.9559747918803696,-0.8736413594860802
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_axis_error_deg,10,-0.41697692903000005,0.15178354114624437,-0.5024982448575,-0.32530048449075,-2.747181452488582,-2.510580152627509
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_axis_abs_error_deg,10,-0.31716308617000005,0.3209210398030739,-0.47889606382499994,-0.10441570324150015,-0.9882900989122438,-0.9031735072030774
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_axis_rmse_deg,10,-0.013792310000000007,0.11992119361381033,-0.0839118044999998,0.057235785750000205,-0.11501144697088522,-0.10510607365542257
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_axis_circ_std_deg,10,0.034415060000000074,0.1334179717645614,-0.040202941999999686,0.11697055400000002,0.2579492068784502,0.2357333035240183
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_sense_forward_pct,10,-0.007890177999998605,0.45387132201235647,-0.24712623190000138,0.2854173391250011,-0.017384173921840777,-0.015886960061725144
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_sense_reverse_pct,10,0.012111067999999637,0.2084690151371838,-0.11128199640000036,0.1301127878250012,0.05809529052569229,0.053091827342823916
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_sense_uncertain_pct,10,-0.004222204000000085,0.287024010699347,-0.19027925039999993,0.1410028087749998,-0.014710281518652371,-0.013443356931096415
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_sense_dominant_pct,10,0.024776460000001065,0.450594863456363,-0.22134307549999724,0.31627795225000144,0.05498611282416559,0.050250427907277385
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_travel_error_deg,10,-0.4176870430199999,0.17775007225015094,-0.52125181403,-0.31329448054949993,-2.3498558269623726,-2.147474239593336
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_travel_abs_error_deg,10,-0.25523087842000003,0.35040627419516296,-0.4369722617145,-0.029698917965500324,-0.7283855832953668,-0.6656532961173083
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_travel_rmse_deg,10,-0.02007083999999999,1.2484125015859615,-0.7353307079999999,0.7015486792499995,-0.016077089883754243,-0.014692448777855043
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_travel_correct_pct,10,0.024776460000001065,0.450594863456363,-0.2123991582500023,0.30983190100000024,0.05498611282416559,0.050250427907277385
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_travel_wrong_pct,10,-0.020555570000000033,0.2133151738850379,-0.14411392165000006,0.10677777105000004,-0.09636243697824357,-0.08806321166635896
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,dir_travel_unresolved_pct,10,-0.004222204000000085,0.287024010699347,-0.19011106720000018,0.13883481457499977,-0.014710281518652371,-0.013443356931096415
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,accel_bias_3d_rms_mps2,10,6.187493999999758e-05,0.00483810448410684,-0.0026999037755000023,0.0028926584874999967,0.012789087173139107,0.011687625656478018
transition_rate,,controlled/Adaptive,controlled/FixedNominal,Adaptive_minus_FixedNominal_controlled,gyro_bias_3d_rms_radps,10,8.732185399999993e-06,1.938996655961473e-05,-1.295384880000008e-06,2.1023386847499982e-05,0.4503455626471951,0.41155950233346145
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,disp_x_rms_m,10,-0.5440974353,0.060743479785518494,-0.5778920722425,-0.5068057265250001,-8.957297758066787,-8.185849519406954
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,disp_y_rms_m,10,-0.21145219499999995,0.030419083296736277,-0.2276164825099999,-0.19201869378249997,-6.9513006995410365,-6.352619174610556
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,disp_z_rms_m,10,-0.2002331838,0.022784922539601574,-0.21312750332,-0.18627167269000003,-8.787968598619662,-8.03110385213989
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,disp_3d_rms_m,10,-0.5984181531000001,0.05943790401967693,-0.6304932502875,-0.5610220321025001,-10.067955170523739,-9.200851442034647
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,disp_x_pct_hs,10,-13.602435600000002,1.518586834691708,-14.43409117725,-12.653145497750003,-8.957298515472424,-8.185850211580949
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,disp_y_pct_hs,10,-5.286304960000001,0.7604771649515956,-5.6833258314999995,-4.804307432250001,-6.951300056901084,-6.352618587318039
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,disp_z_pct_hs,10,-5.005829469,0.5696230145921899,-5.32387531635,-4.64644867395,-8.787969131801711,-8.031104339401576
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,disp_3d_pct_refmax,10,-18.08047027,2.4822369886430677,-19.51163155825,-16.6507466805,-7.283942005829111,-6.656611712400304
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,disp_z_ref_rms_m,10,0.0,0.0,0.0,0.0,nan,nan
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,disp_z_pct_refrms,10,-23.48436433,1.9169661690838424,-24.55138055875,-22.3240600365,-12.250797488629473,-11.195696229293729
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,roll_rms_deg,10,-0.006889578100000007,0.008276450443024368,-0.011764205377499986,-0.0020541297700000173,-0.8324315052000031,-0.760738251739364
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,pitch_rms_deg,10,-0.13459479219999998,0.06068274151485916,-0.1679866765625,-0.09795562457,-2.2180077702495073,-2.0269816110318084
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,yaw_rms_deg,10,-0.17424669670000004,0.16540442556009616,-0.27140964517250005,-0.07598894027750004,-1.0534584918750631,-0.9627292652702685
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_axis_error_deg,10,-0.41414642282899994,0.1464360635805143,-0.496458207685775,-0.3245826323197751,-2.828172327927209,-2.5845956801551684
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_axis_abs_error_deg,10,-0.28983612017099997,0.3444987528304134,-0.46654491492000005,-0.06886573803282504,-0.8413270521001791,-0.7688676687001981
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_axis_rmse_deg,10,-0.026250449999999682,0.11278367543463448,-0.09282207775000012,0.039300361500000186,-0.2327504392709168,-0.21270478250337804
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_axis_circ_std_deg,10,0.010932909999999652,0.13206316273520585,-0.0665327270000004,0.08621542499999983,0.0827854624526959,0.07565555554095385
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_sense_forward_pct,10,0.014443681000001863,0.40837238576777807,-0.19839077649999698,0.27538773700000063,0.03536889736764742,0.03232274725468067
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_sense_reverse_pct,10,0.019334152599999488,0.26416617200041137,-0.13100233767499983,0.18077829798999911,0.073189358249736,0.06688591685084383
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_sense_uncertain_pct,10,-0.03377778599999996,0.23136024910925423,-0.181115241525,0.08589305449999998,-0.14599649736739878,-0.1334225332337232
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_sense_dominant_pct,10,0.05794449000000128,0.40243353620228406,-0.15272771074999647,0.31062273224999926,0.14398524175399577,0.13158449722765733
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_travel_error_deg,10,-0.43562420297,0.197548426472606,-0.550904732077,-0.3175692040275,-2.205151469684867,-2.015232560744445
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_travel_abs_error_deg,10,-0.29410789657,0.39213352900091497,-0.5012767285267501,-0.04112100859675011,-0.7500197632151822,-0.6854242299505502
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_travel_rmse_deg,10,-0.04153040000000061,1.5389488645696536,-0.8528301000000014,0.9288100932499986,-0.026986211794382157,-0.024662021383481888
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_travel_correct_pct,10,0.05794449000000128,0.40243353620228406,-0.15650438849999773,0.31834379000000074,0.14398524175399577,0.13158449722765733
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_travel_wrong_pct,10,-0.02416665639999993,0.2662078488673892,-0.16956391344999988,0.14539445573999998,-0.0907811565392217,-0.08296261960908397
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,dir_travel_unresolved_pct,10,-0.03377778599999996,0.23136024910925423,-0.18444859617499998,0.08450553472499993,-0.14599649736739878,-0.1334225332337232
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,accel_bias_3d_rms_mps2,10,0.0003574973300000003,0.00460066173588784,-0.002385999656500004,0.0030442556270000028,0.07770563247702238,0.07101322647161065
transition_rate,,rapid/Adaptive,rapid/FixedNominal,Adaptive_minus_FixedNominal_rapid,gyro_bias_3d_rms_radps,10,8.557275400000003e-06,1.944140087691353e-05,-1.478697084999987e-06,2.10829500775e-05,0.4401573453568196,0.4022487463596605
