run_id,experiment,case,parameter,scale_label,scale_multiplier,family,mode,repetition,wave_phase_seed,imu_noise_seed,initialization_seed,true_hs_m,transition_duration_sec,score_window_sec,configured_tau_s,configured_sigma_aw_mps2,configured_r_s_ms,historical_60s_gate_pass,simulator_return_code,aw_cov_sync,window_s,samples,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,disp_x_pct_hs,disp_y_pct_hs,disp_z_pct_hs,disp_3d_pct_refmax,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2,tuning_applied,frequency_hz,period_s,accel_variance_m2ps4
sensitivity:sigma_aw_rs_x0.5:FixedSensitivity:6,sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,0.5,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,0.631696345,2.9074451556318377,0,1,reconfigure,900.0,180000,0.235777766,0.221358731,0.0746976584,0.331919551,15.7185173,14.7572479,4.97984362,24.7668915,0.420193255,0.926445484,2.28545022,0.172128633,0.000265833631,1.56533504,0.631696343,2.90744519,0.565338314,2.43239546,1.65958714
sensitivity:sigma_aw_rs_x0.75:FixedSensitivity:6,sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,0.75,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,0.9475445175000001,4.361167733447757,0,1,reconfigure,900.0,180000,0.193501413,0.198645145,0.073386386,0.286859304,12.900094,13.2430096,4.89242554,21.4046249,0.478294313,0.570028245,1.43510544,0.126060382,0.000270649878,1.56533504,0.947544515,4.36116791,0.565338314,2.43239546,1.65958714
sensitivity:sigma_aw_rs_x1:FixedSensitivity:6,sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,1.0,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,1,0,reconfigure,900.0,180000,0.170273632,0.192713588,0.0757294819,0.26807946,11.3515749,12.8475723,5.04863214,20.0033245,0.502701163,0.433299243,1.10256636,0.112359479,0.000274338905,1.56533504,1.26339269,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:sigma_aw_rs_x1.25:FixedSensitivity:6,sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,1.25,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.5792408625,7.268612889079594,1,0,reconfigure,900.0,180000,0.156934753,0.194020614,0.0794222504,0.26187861,10.4623165,12.9347067,5.29481649,19.5406361,0.514528453,0.369389117,0.942981124,0.10714969,0.00027641785,1.56533504,1.57924092,7.26861286,0.565338314,2.43239546,1.65958714
sensitivity:sigma_aw_rs_x1.5:FixedSensitivity:6,sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,1.5,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.8950890350000003,8.722335466895514,1,0,reconfigure,900.0,180000,0.149385318,0.198910311,0.083641991,0.262444794,9.95902061,13.2606869,5.5761323,19.5828838,0.520908058,0.335748583,0.856552839,0.104776241,0.000277473213,1.56533504,1.89508903,8.72233582,0.565338314,2.43239546,1.65958714
sensitivity:tau_rs_x0.5:FixedSensitivity:6,sensitivity,tau_rs_x0.5,tau_rs,0.5,0.5,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,0.78266752,1.26339269,0.7268612889079594,0,1,reconfigure,900.0,180000,0.474156588,0.348646432,0.128516793,0.602407992,31.6104374,23.2430954,8.56778622,44.9499702,0.510204136,0.598831534,1.2591871,0.104616329,0.000248156633,0.782667518,1.26339269,0.726861298,0.565338314,2.43239546,1.65958714
sensitivity:tau_rs_x0.75:FixedSensitivity:6,sensitivity,tau_rs_x0.75,tau_rs,0.75,0.75,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.17400128,1.26339269,2.4531568500643632,1,0,reconfigure,900.0,180000,0.26676479,0.227697864,0.0776476189,0.359219879,17.7843189,15.1798573,5.17650795,26.8039646,0.509000778,0.403645813,1.02393019,0.108052678,0.000260391535,1.17400134,1.26339269,2.45315695,0.565338314,2.43239546,1.65958714
sensitivity:tau_rs_x1:FixedSensitivity:6,sensitivity,tau_rs_x1,tau_rs,1,1.0,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,1,0,reconfigure,900.0,180000,0.170273632,0.192713588,0.0757294819,0.26807946,11.3515749,12.8475723,5.04863214,20.0033245,0.502701163,0.433299243,1.10256636,0.112359479,0.000274338905,1.56533504,1.26339269,5.81489038,0.565338314,2.43239546,1.65958714
sensitivity:tau_rs_x1.25:FixedSensitivity:6,sensitivity,tau_rs_x1.25,tau_rs,1.25,1.25,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,1.9566687999999999,1.26339269,11.357207639186866,1,0,reconfigure,900.0,180000,0.143109366,0.213551432,0.0934244916,0.273519009,9.54062366,14.236762,6.22829914,20.4092083,0.494653732,0.481403977,1.2165854,0.117062345,0.000281453482,1.95666885,1.26339269,11.3572073,0.565338314,2.43239546,1.65958714
sensitivity:tau_rs_x1.5:FixedSensitivity:6,sensitivity,tau_rs_x1.5,tau_rs,1.5,1.5,OU_III,FixedSensitivity,6,131,601,1511,1.5,,900.0,2.34800256,1.26339269,19.625254800514906,0,1,reconfigure,900.0,180000,0.154775664,0.265428364,0.121284097,0.330329448,10.3183775,17.6952229,8.08560658,24.648241,0.484707773,0.537334025,1.34937823,0.122726381,0.000283087167,2.34800267,1.26339269,19.6252556,0.565338314,2.43239546,1.65958714
low_motion:Hs0.27:Adaptive:6,low_motion,Hs0.27,,,,OU_III,Adaptive,6,131,601,1511,0.27,,900.0,adaptive,adaptive,adaptive,1,0,reconfigure,900.0,180000,0.0431505702,0.0517509244,0.0224687271,0.0710279793,15.9816923,19.1670094,8.32175064,26.4393177,0.224713713,0.522611618,1.46763527,0.0907501131,0.000220044763,1.08760917,0.444572538,1.19242358,0.684667945,1.7576983,0.326073438
low_motion:Hs0.05:Adaptive:6,low_motion,Hs0.05,,,,OU_III,Adaptive,6,131,601,1511,0.05,,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,0.0168495234,0.0226583071,0.00950937346,0.0297948569,33.6990471,45.3166161,19.0187473,59.890213,0.20176208,0.503317297,1.46144485,0.087874949,0.000205372562,2.57949305,0.00090001052,0.400017291,0.348899394,4.20274305,0.00953898672
transition_rate:controlled:Adaptive:6,transition_rate,controlled,,,,OU_III,Adaptive,6,131,601,1511,4.0,360.0,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,1.09435248,0.843986869,0.432934076,1.44822407,27.3588123,21.0996723,10.8233519,50.9337273,0.405754685,0.734802306,1.7705791,0.120694779,0.000412552967,2.47560859,0.824104249,5.51336098,0.272365034,2.39342046,0.943472445
transition_rate:controlled:FixedNominal:6,transition_rate,controlled,,,,OU_III,FixedNominal,6,131,601,1511,4.0,360.0,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,1.16919446,0.819130063,0.359377265,1.4721216,29.2298622,20.4782524,8.98443127,51.7742004,0.458450615,0.497872472,1.16219485,0.0897036865,0.000408613298,1.56533504,1.26339269,5.81489038,0.272365034,2.39342046,0.617057502
transition_rate:rapid:Adaptive:6,transition_rate,rapid,,,,OU_III,Adaptive,6,131,601,1511,4.0,30.0,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,1.14083719,0.863039255,0.431003779,1.49402499,28.5209293,21.5759811,10.775094,50.183239,0.408277392,0.716619253,1.73349392,0.118561305,0.000411935325,2.47560859,0.824104249,5.51336098,0.272365034,2.39342046,0.943472445
transition_rate:rapid:FixedNominal:6,transition_rate,rapid,,,,OU_III,FixedNominal,6,131,601,1511,4.0,30.0,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,1.24215579,0.857883573,0.384063095,1.55769694,31.053894,21.4470901,9.60157776,52.3219337,0.462514937,0.504146218,1.17395389,0.0888987705,0.000409007218,1.56533504,1.26339269,5.81489038,0.272365034,2.39342046,0.617057502
sensitivity:tau_x0.5:FixedSensitivity:7,sensitivity,tau_x0.5,tau,0.5,0.5,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,0.78266752,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.200164035,0.153177232,0.0722858831,0.262210131,13.3442688,10.2118149,4.8190589,21.0492077,0.381062895,0.274293274,5.72511673,0.06742654,0.000243984148,0.782667518,1.26339269,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:tau_x0.75:FixedSensitivity:7,sensitivity,tau_x0.75,tau,0.75,0.75,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.17400128,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.199463472,0.153531641,0.072090216,0.261829406,13.2975645,10.2354422,4.80601406,21.0186443,0.386805683,0.246595755,5.61944628,0.0659164861,0.000242188369,1.17400134,1.26339269,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:tau_x1:FixedSensitivity:7,sensitivity,tau_x1,tau,1,1.0,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.19881165,0.153918594,0.0718897507,0.261505544,13.2541094,10.2612391,4.79264975,20.9926472,0.392715931,0.227702677,5.51386261,0.0655990541,0.000240477792,1.56533504,1.26339269,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:tau_x1.25:FixedSensitivity:7,sensitivity,tau_x1.25,tau,1.25,1.25,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.9566687999999999,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.198193476,0.154316992,0.0716968104,0.261217952,13.2128983,10.2877989,4.77978706,20.9695606,0.398707777,0.220014825,5.40991306,0.0664835349,0.000238820998,1.95666885,1.26339269,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:tau_x1.5:FixedSensitivity:7,sensitivity,tau_x1.5,tau,1.5,1.5,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,2.34800256,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.197594896,0.154719174,0.0715098828,0.260951012,13.1729927,10.3146114,4.7673254,20.9481297,0.404756546,0.224242866,5.30788136,0.0684740543,0.000237201079,2.34800267,1.26339269,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:sigma_aw_x0.5:FixedSensitivity:7,sensitivity,sigma_aw_x0.5,sigma_aw,0.5,0.5,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,0.631696345,5.814890311263675,0,1,reconfigure,900.0,180000,0.192292482,0.158764675,0.0701622069,0.259047002,12.8194981,10.5843115,4.67748022,20.7952824,0.468488991,0.567578495,4.37674809,0.121010177,0.000222086601,1.56533504,0.631696343,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:sigma_aw_x0.75:FixedSensitivity:7,sensitivity,sigma_aw_x0.75,sigma_aw,0.75,0.75,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,0.9475445175000001,5.814890311263675,0,1,reconfigure,900.0,180000,0.196870461,0.155194774,0.0713120177,0.260631531,13.1246967,10.3463182,4.75413418,20.9224834,0.411942095,0.242740169,5.18969488,0.0720576197,0.000235304309,1.56533504,0.947544515,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:sigma_aw_x1:FixedSensitivity:7,sensitivity,sigma_aw_x1,sigma_aw,1,1.0,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.19881165,0.153918594,0.0718897507,0.261505544,13.2541094,10.2612391,4.79264975,20.9926472,0.392715931,0.227702677,5.51386261,0.0655990541,0.000240477792,1.56533504,1.26339269,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:sigma_aw_x1.25:FixedSensitivity:7,sensitivity,sigma_aw_x1.25,sigma_aw,1.25,1.25,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.5792408625,5.814890311263675,0,1,reconfigure,900.0,180000,0.199853942,0.153348476,0.072187759,0.262046605,13.323596,10.2232313,4.81251717,21.0360813,0.38389942,0.259767324,5.67284679,0.0665343329,0.000243078219,1.56533504,1.57924092,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:sigma_aw_x1.5:FixedSensitivity:7,sensitivity,sigma_aw_x1.5,sigma_aw,1.5,1.5,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.8950890350000003,5.814890311263675,0,1,reconfigure,900.0,180000,0.200530559,0.153071269,0.0723577887,0.262448043,13.3687038,10.204751,4.82385254,21.068306,0.379118234,0.285764515,5.76187515,0.068217054,0.000244638009,1.56533504,1.89508903,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:r_s_x0.5:FixedSensitivity:7,sensitivity,r_s_x0.5,r_s,0.5,0.5,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.26339269,2.9074451556318377,0,1,reconfigure,900.0,180000,0.2780523,0.179754913,0.0769394189,0.339918494,18.5368195,11.9836607,5.1292944,27.2873306,0.391271263,0.272333622,5.55047321,0.0656659454,0.000242704409,1.56533504,1.26339269,2.90744519,0.606325984,2.25775909,1.75170517
sensitivity:r_s_x0.75:FixedSensitivity:7,sensitivity,r_s_x0.75,r_s,0.75,0.75,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.26339269,4.361167733447757,0,1,reconfigure,900.0,180000,0.22712931,0.160095915,0.0721576661,0.287097812,15.1419535,10.6730604,4.81051111,23.0470943,0.392281353,0.240398288,5.52371311,0.0656154826,0.000241058384,1.56533504,1.26339269,4.36116791,0.606325984,2.25775909,1.75170517
sensitivity:r_s_x1:FixedSensitivity:7,sensitivity,r_s_x1,r_s,1,1.0,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.19881165,0.153918594,0.0718897507,0.261505544,13.2541094,10.2612391,4.79264975,20.9926472,0.392715931,0.227702677,5.51386261,0.0655990541,0.000240477792,1.56533504,1.26339269,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:r_s_x1.25:FixedSensitivity:7,sensitivity,r_s_x1.25,r_s,1.25,1.25,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.26339269,7.268612889079594,0,1,reconfigure,900.0,180000,0.181441903,0.153875843,0.0735908151,0.249027193,12.0961266,10.2583895,4.90605402,19.9909325,0.392943174,0.221407145,5.50952435,0.0655786842,0.000240287729,1.56533504,1.26339269,7.26861286,0.606325984,2.25775909,1.75170517
sensitivity:r_s_x1.5:FixedSensitivity:7,sensitivity,r_s_x1.5,r_s,1.5,1.5,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.26339269,8.722335466895514,0,1,reconfigure,900.0,180000,0.170278028,0.15698047,0.0762955695,0.243841112,11.3518677,10.4653645,5.08637094,19.5746155,0.393078417,0.217802584,5.50724888,0.065554738,0.000240255744,1.56533504,1.26339269,8.72233582,0.606325984,2.25775909,1.75170517
sensitivity:sigma_aw_rs_x0.5:FixedSensitivity:7,sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,0.5,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,0.631696345,2.9074451556318377,0,1,reconfigure,900.0,180000,0.270742804,0.185313523,0.0748960301,0.336529613,18.0495205,12.3542347,4.9930687,27.0152874,0.463835597,0.554159939,4.43890429,0.116283298,0.000223510069,1.56533504,0.631696343,2.90744519,0.606325984,2.25775909,1.75170517
sensitivity:sigma_aw_rs_x0.75:FixedSensitivity:7,sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,0.75,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,0.9475445175000001,4.361167733447757,0,1,reconfigure,900.0,180000,0.225118116,0.16145815,0.0715212747,0.286115706,15.0078735,10.763876,4.768085,22.9682541,0.411259443,0.251161456,5.20217419,0.071648702,0.000235716172,1.56533504,0.947544515,4.36116791,0.606325984,2.25775909,1.75170517
sensitivity:sigma_aw_rs_x1:FixedSensitivity:7,sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,1.0,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.19881165,0.153918594,0.0718897507,0.261505544,13.2541094,10.2612391,4.79264975,20.9926472,0.392715931,0.227702677,5.51386261,0.0655990541,0.000240477792,1.56533504,1.26339269,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:sigma_aw_rs_x1.25:FixedSensitivity:7,sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,1.25,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.5792408625,7.268612889079594,0,1,reconfigure,900.0,180000,0.182460099,0.153315976,0.0738350675,0.249497682,12.1640062,10.2210646,4.92233753,20.0287018,0.384063184,0.253945857,5.66932535,0.0664436519,0.00024277714,1.56533504,1.57924092,7.26861286,0.606325984,2.25775909,1.75170517
sensitivity:sigma_aw_rs_x1.5:FixedSensitivity:7,sensitivity,sigma_aw_rs_x1.5,sigma_aw_rs,1.5,1.5,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.8950890350000003,8.722335466895514,0,1,reconfigure,900.0,180000,0.171912983,0.156108022,0.0765442178,0.244505227,11.460865,10.4072008,5.10294771,19.6279278,0.379326016,0.277572393,5.75755453,0.068028383,0.000244041177,1.56533504,1.89508903,8.72233582,0.606325984,2.25775909,1.75170517
sensitivity:tau_rs_x0.5:FixedSensitivity:7,sensitivity,tau_rs_x0.5,tau_rs,0.5,0.5,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,0.78266752,1.26339269,0.7268612889079594,0,1,reconfigure,900.0,180000,0.518334806,0.309157223,0.136872396,0.61885637,34.5556526,20.6104813,9.12482643,49.6793785,0.394291699,0.638206303,5.90717936,0.0730478615,0.000261663023,0.782667518,1.26339269,0.726861298,0.606325984,2.25775909,1.75170517
sensitivity:tau_rs_x0.75:FixedSensitivity:7,sensitivity,tau_rs_x0.75,tau_rs,0.75,0.75,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.17400128,1.26339269,2.4531568500643632,0,1,reconfigure,900.0,180000,0.303804308,0.191062465,0.080813542,0.367875993,20.2536201,12.7374973,5.38756943,29.5316505,0.385169089,0.31093511,5.66953707,0.0666007698,0.00024577367,1.17400134,1.26339269,2.45315695,0.606325984,2.25775909,1.75170517
sensitivity:tau_rs_x1:FixedSensitivity:7,sensitivity,tau_rs_x1,tau_rs,1,1.0,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.19881165,0.153918594,0.0718897507,0.261505544,13.2541094,10.2612391,4.79264975,20.9926472,0.392715931,0.227702677,5.51386261,0.0655990541,0.000240477792,1.56533504,1.26339269,5.81489038,0.606325984,2.25775909,1.75170517
sensitivity:tau_rs_x1.25:FixedSensitivity:7,sensitivity,tau_rs_x1.25,tau_rs,1.25,1.25,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,1.9566687999999999,1.26339269,11.357207639186866,0,1,reconfigure,900.0,180000,0.158342451,0.166802317,0.0823176205,0.244277582,10.5561628,11.1201544,5.48784113,19.6096516,0.399321169,0.206773251,5.39931631,0.0665295869,0.000238757711,1.95666885,1.26339269,11.3572073,0.606325984,2.25775909,1.75170517
sensitivity:tau_rs_x1.5:FixedSensitivity:7,sensitivity,tau_rs_x1.5,tau_rs,1.5,1.5,OU_III,FixedSensitivity,7,173,701,1601,1.5,,900.0,2.34800256,1.26339269,19.625254800514906,0,1,reconfigure,900.0,180000,0.152129427,0.205505043,0.104560129,0.276239932,10.1419611,13.7003355,6.97067499,22.1754646,0.405841351,0.208242133,5.29010487,0.0686902925,0.000237043714,2.34800267,1.26339269,19.6252556,0.606325984,2.25775909,1.75170517
low_motion:Hs0.27:Adaptive:7,low_motion,Hs0.27,,,,OU_III,Adaptive,7,173,701,1601,0.27,,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,0.0409684964,0.045433607,0.0210710037,0.0647040755,15.1735172,16.827261,7.80407524,26.1137943,0.239962891,0.149043307,5.3537221,0.0422082208,0.00024382332,1.42249835,0.360738426,1.19848847,0.610766113,1.96952593,0.189755604
low_motion:Hs0.05:Adaptive:7,low_motion,Hs0.05,,,,OU_III,Adaptive,7,173,701,1601,0.05,,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,0.0172451716,0.0203471854,0.00927800778,0.0282397829,34.490345,40.6943703,18.556015,61.5450974,0.198507503,0.135626867,5.38936281,0.0344879739,0.000244737661,2.99995708,0.00090001052,0.400016993,0.200003758,4.99197102,0.00811544154
transition_rate:controlled:Adaptive:7,transition_rate,controlled,,,,OU_III,Adaptive,7,173,701,1601,4.0,360.0,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,1.11062384,0.679179013,0.350802809,1.34827006,27.7655964,16.979475,8.77007008,47.4056702,0.39866361,0.433021992,5.14611578,0.0743712038,0.000329442177,1.18307841,0.669328272,3.96046019,0.723238766,1.87736976,0.556091785
transition_rate:controlled:FixedNominal:7,transition_rate,controlled,,,,OU_III,FixedNominal,7,173,701,1601,4.0,360.0,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,1.17638898,0.715234458,0.340917856,1.4183358,29.4097252,17.8808613,8.52294636,49.8692017,0.195711076,0.48898235,5.94564104,0.0483052954,0.000371258822,1.56533504,1.26339269,5.81489038,0.723238766,1.87736976,1.54989636
transition_rate:rapid:Adaptive:7,transition_rate,rapid,,,,OU_III,Adaptive,7,173,701,1601,4.0,30.0,900.0,adaptive,adaptive,adaptive,0,1,reconfigure,900.0,180000,1.15936124,0.729801834,0.376577705,1.42075324,28.9840317,18.2450466,9.41444302,47.2981071,0.388326436,0.424815565,5.32385445,0.0682826415,0.000330731156,1.18307841,0.669328094,3.96045971,0.723238766,1.87736976,0.556091487
transition_rate:rapid:FixedNominal:7,transition_rate,rapid,,,,OU_III,FixedNominal,7,173,701,1601,4.0,30.0,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,1.20695519,0.747220099,0.353210628,1.46281803,30.1738796,18.6805019,8.830266,48.6984825,0.195166841,0.505963862,5.9758215,0.0501533076,0.000371582428,1.56533504,1.26339269,5.81489038,0.723238766,1.87736976,1.54989636
sensitivity:tau_x0.5:FixedSensitivity:8,sensitivity,tau_x0.5,tau,0.5,0.5,OU_III,FixedSensitivity,8,211,809,1709,1.5,,900.0,0.78266752,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.181407779,0.19373937,0.078397736,0.276748866,12.0938511,12.9159575,5.22651529,21.7129688,1.20079613,0.282134175,0.802611828,0.198175967,0.000609661685,0.782667518,1.26339269,5.81489038,0.717860222,2.11442876,1.22489631
sensitivity:tau_x0.75:FixedSensitivity:8,sensitivity,tau_x0.75,tau,0.75,0.75,OU_III,FixedSensitivity,8,211,809,1709,1.5,,900.0,1.17400128,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.180715397,0.194096535,0.0785284117,0.276583135,12.0476923,12.9397688,5.23522711,21.6999664,1.19120121,0.253559172,0.873477161,0.195784375,0.000608148577,1.17400134,1.26339269,5.81489038,0.717860222,2.11442876,1.22489631
sensitivity:tau_x1:FixedSensitivity:8,sensitivity,tau_x1,tau,1,1.0,OU_III,FixedSensitivity,8,211,809,1709,1.5,,900.0,1.56533504,1.26339269,5.814890311263675,0,1,reconfigure,900.0,180000,0.180070847,0.194468513,0.078599982,0.276444346,12.0047226,12.9645672,5.23999882,21.6890755,1.18158305,0.231129676,0.94796437,0.19368811,0.000606795831,1.56533504,1.26339269,5.81489038,0.717860222,2.11442876,1.22489631
