family,tuning_mode,aw_cov_sync,input,window_s,samples,disp_x_rms_m,disp_y_rms_m,disp_z_rms_m,disp_3d_rms_m,disp_x_pct_hs,disp_y_pct_hs,disp_z_pct_hs,disp_3d_pct_refmax,disp_z_ref_rms_m,disp_z_pct_refrms,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,dir_travel_error_deg,dir_travel_rmse_deg,dir_travel_correct_pct,dir_travel_wrong_pct,dir_travel_unresolved_pct,dir_axis_mean_deg,dir_axis_truth_deg,dir_axis_error_deg,dir_axis_rmse_deg,dir_axis_circ_std_deg,dir_sense_forward_pct,dir_sense_reverse_pct,dir_sense_uncertain_pct,dir_sense_dominant_pct,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2,tuning_applied,wave_period_s,frequency_hz,period_s,accel_variance_m2ps4,dir_axis_abs_error_deg,dir_travel_abs_error_deg,seed,arm,spectrum,hs_m,regression_exit_code
TFG,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.396765083,0.359723836,0.161121875,0.559270978,9.91912746,8.99309635,4.02804708,13.5575533,1.04307246,15.4468546,0.21787636,0.520124316,0.655349493,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0950026438,0.000231518949,3.93711972,0.939394355,9.1077137,7.83341837,nan,nan,0.859586596,nan,nan,default,deployed,JONSWAP,4.0,0
TFG,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.840576768,0.709850848,0.313858986,1.14410007,9.88913822,8.35118675,3.69245863,15.0621538,2.15460348,14.5669022,0.505183458,0.675729454,2.20302224,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.143262908,0.000261593988,4.49693966,1.23857212,16.7863598,9.12593937,nan,nan,1.4970237,nan,nan,default,deployed,JONSWAP,8.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0224750377,0.031939894,0.0117458291,0.0407829471,8.3240881,11.8295898,4.35030699,21.0781364,0.0499124601,23.5328598,0.287678272,0.121810444,1.57901156,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0448953994,0.000223581214,1.51924002,0.176272944,0.150495678,3.02446294,nan,nan,0.0310942866,nan,nan,default,deployed,PM-Stokes,0.27,1
TFG,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.127389908,0.136196509,0.0614918433,0.196364269,8.49266052,9.07976723,4.09945583,14.6768351,0.385561794,15.9486351,0.273926079,0.530572951,1.8063159,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.100095838,0.000249278673,2.32572842,0.554160535,1.36637354,4.63564825,nan,nan,0.298750252,nan,nan,default,deployed,PM-Stokes,1.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.393550158,0.343268663,0.159423038,0.546013534,9.8387537,8.58171654,3.98557591,13.4954443,1.04037023,15.3236828,0.212379843,0.42967093,0.604049981,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0794927105,0.00024057331,3.67532349,1.01533353,7.94513941,7.32536983,nan,nan,0.99904424,nan,nan,default,deployed,PM-Stokes,4.0,0
TFG,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.866994798,0.661015093,0.315322101,1.1349225,10.1999388,7.77664804,3.70967174,15.0641155,2.16781425,14.5456228,0.555563807,0.851128519,2.46577644,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.175533444,0.000281048851,4.32274389,1.47110868,16.8483315,8.77819252,nan,nan,2.10727835,nan,nan,default,deployed,PM-Stokes,8.5,1
TFG,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0226853434,0.032206852,0.0118800942,0.0411465988,8.40197849,11.928463,4.4000349,20.5644875,0.0534430593,22.2294426,0.284572065,0.125585541,1.86473668,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0447043404,0.000220137401,1.53014684,0.177875862,0.152251452,3.05647588,nan,nan,0.030795794,nan,nan,default,hard-iron-off,JONSWAP,0.27,1
TFG,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.126296371,0.141744167,0.062854223,0.199982092,8.41975784,9.44961071,4.19028139,15.089695,0.390963972,16.0767307,0.284229994,0.489120066,2.86950946,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0924694389,0.000238448119,2.50608253,0.516465545,1.60177565,4.98906136,nan,nan,0.257799357,nan,nan,default,hard-iron-off,JONSWAP,1.5,1
TFG,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.359020799,0.354298234,0.164738923,0.53062427,8.97552013,8.85745621,4.11847305,12.8631144,1.04307246,15.793622,0.256940633,0.540135384,2.92703724,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0908665434,0.000198239883,3.93711972,0.939394355,9.1077137,7.83341837,nan,nan,0.859586596,nan,nan,default,hard-iron-off,JONSWAP,4.0,1
TFG,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.784760773,0.680956244,0.333655894,1.09127319,9.2324791,8.01124954,3.9253633,14.3666849,2.15460348,15.4857216,0.507684648,0.699670851,3.23544288,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.143706515,0.000276845734,4.49693966,1.23857212,16.7863598,9.12593937,nan,nan,1.4970237,nan,nan,default,hard-iron-off,JONSWAP,8.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0224848501,0.0318185426,0.0117465081,0.040693596,8.3277216,11.7846451,4.35055828,21.0319557,0.0499124601,23.5342197,0.284110159,0.122257657,1.85818243,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0444385856,0.000220988397,1.51924002,0.176272944,0.150495678,3.02446294,nan,nan,0.0310942866,nan,nan,default,hard-iron-off,PM-Stokes,0.27,1
TFG,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.124472618,0.134290978,0.0614071377,0.193127766,8.2981739,8.95273113,4.09380913,14.4349298,0.385561794,15.9266653,0.28219685,0.534508228,2.98114085,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0997189954,0.000248791795,2.32572842,0.554160535,1.36637354,4.63564825,nan,nan,0.298750252,nan,nan,default,hard-iron-off,PM-Stokes,1.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.359590352,0.337899536,0.162630528,0.51954788,8.98975849,8.44748878,4.065763,12.8413115,1.04037023,15.6319857,0.265542328,0.460347146,2.6802156,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0743572637,0.000200149807,3.67532349,1.01533353,7.94513941,7.32536983,nan,nan,0.99904424,nan,nan,default,hard-iron-off,PM-Stokes,4.0,1
TFG,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.821413636,0.641111374,0.334728777,1.09443474,9.66368961,7.54248667,3.93798566,14.5267115,2.16781425,15.4408417,0.563253582,0.876593411,3.64098668,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.176717907,0.000307628739,4.32274389,1.47110868,16.8483315,8.77819252,nan,nan,2.10727835,nan,nan,default,hard-iron-off,PM-Stokes,8.5,1
TFG,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.022679273,0.0324645117,0.0117760338,0.0413154811,8.39973068,12.0238934,4.36149406,20.6488914,0.0534430593,22.034729,0.485387236,0.131651521,1.37931764,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0788568556,0.000226492237,1.53014684,0.177875862,0.152251452,3.05647588,nan,nan,0.030795794,nan,nan,default,refinement-off,JONSWAP,0.27,1
TFG,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.128655106,0.146272928,0.0631466657,0.204781368,8.57700634,9.75152779,4.20977736,15.4518251,0.390963972,16.1515312,0.548821688,0.31068036,1.26240492,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.100896381,0.000242850365,2.50608253,0.516465545,1.60177565,4.98906136,nan,nan,0.257799357,nan,nan,default,refinement-off,JONSWAP,1.5,0
TFG,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.398401439,0.358627498,0.163114607,0.560306847,9.96003628,8.96568775,4.07786512,13.5826645,1.04307246,15.6378975,0.397775024,0.159676954,0.707808018,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0617786534,0.000253414473,3.93711972,0.939394355,9.1077137,7.83341837,nan,nan,0.859586596,nan,nan,default,refinement-off,JONSWAP,4.0,0
TFG,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.830548406,0.727667093,0.31351918,1.14786947,9.77115726,8.56078911,3.68846083,15.1117792,2.15460348,14.5511312,0.768996716,0.520387888,1.70362198,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.153084487,0.000255962135,4.49693966,1.23857212,16.7863598,9.12593937,nan,nan,1.4970237,nan,nan,default,refinement-off,JONSWAP,8.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0225247182,0.0321205594,0.0116458777,0.0409233384,8.34248829,11.8965034,4.31328773,21.1506939,0.0499124601,23.3326054,0.481816322,0.12524803,1.4307555,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0779756308,0.000222877585,1.51924002,0.176272944,0.150495678,3.02446294,nan,nan,0.0310942866,nan,nan,default,refinement-off,PM-Stokes,0.27,1
TFG,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.126204431,0.13841854,0.0617132112,0.197220102,8.41362858,9.22790241,4.11421394,14.7408018,0.385561794,16.0060482,0.546649992,0.312601179,1.13311553,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.100777715,0.000251592166,2.32572842,0.554160535,1.36637354,4.63564825,nan,nan,0.298750252,nan,nan,default,refinement-off,PM-Stokes,1.5,0
TFG,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.394445062,0.342793435,0.160667866,0.546725154,9.8611269,8.56983566,4.01669645,13.5130339,1.04037023,15.4433346,0.354843646,0.201397717,0.438670784,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0595151819,0.000263331953,3.67532349,1.01533353,7.94513941,7.32536983,nan,nan,0.99904424,nan,nan,default,refinement-off,PM-Stokes,4.0,0
TFG,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.849795818,0.685718954,0.315081596,1.13650334,9.99759769,8.06728172,3.70684218,15.0850992,2.16781425,14.5345297,0.926515758,0.577690661,1.63878167,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.181122765,0.000271676225,4.32274389,1.47110868,16.8483315,8.77819252,nan,nan,2.10727835,nan,nan,default,refinement-off,PM-Stokes,8.5,1
TFG,adaptive,periodic,wave_data_jonswap_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.022559436,0.0318002813,0.0120251086,0.0408018306,8.35534668,11.7778816,4.45374393,20.3921776,0.0534430593,22.5007858,0.220215768,0.106292009,1.9808079,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0348783359,0.000225242344,1.53014684,0.177875862,0.152251452,3.05647588,nan,nan,0.030795794,nan,nan,default,staged-startup,JONSWAP,0.27,1
TFG,adaptive,periodic,wave_data_jonswap_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.124942683,0.140657097,0.0629664138,0.198393211,8.32951164,9.37713909,4.19776058,14.9698057,0.390963972,16.1054268,0.289002568,0.225537181,2.16990304,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0514899604,0.000227224664,2.50608253,0.516465545,1.60177565,4.98906136,nan,nan,0.257799357,nan,nan,default,staged-startup,JONSWAP,1.5,1
TFG,adaptive,periodic,wave_data_jonswap_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.367325574,0.342607975,0.164626002,0.528592527,9.1831398,8.5651989,4.11565018,12.8138618,1.04307246,15.7827969,0.982344449,0.252677053,1.96611035,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.166223884,0.000247029093,3.93711972,0.939394355,9.1077137,7.83341837,nan,nan,0.859586596,nan,nan,default,staged-startup,JONSWAP,4.0,1
TFG,adaptive,periodic,wave_data_jonswap_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.764803767,0.705748081,0.333735615,1.09287906,8.99769115,8.30291843,3.92630124,14.387826,2.15460348,15.4894218,0.951736093,0.376746297,2.17758131,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.162407994,0.000266519404,4.49693966,1.23857212,16.7863598,9.12593937,nan,nan,1.4970237,nan,nan,default,staged-startup,JONSWAP,8.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,900.0,180000,0.0223637354,0.0314227603,0.0118867559,0.0403586589,8.28286457,11.6380587,4.40250206,20.8588467,0.0499124601,23.8152084,0.215669677,0.104696482,1.97616863,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0339249931,0.000225639102,1.51924002,0.176272944,0.150495678,3.02446294,nan,nan,0.0310942866,nan,nan,default,staged-startup,PM-Stokes,0.27,1
TFG,adaptive,periodic,wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,900.0,180000,0.122858025,0.134891763,0.0615919866,0.192570642,8.19053459,8.99278355,4.10613251,14.3932886,0.385561794,15.9746084,0.474408686,0.25501895,2.15769506,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.0822041556,0.000231967453,2.32572842,0.554160535,1.36637354,4.63564825,nan,nan,0.298750252,nan,nan,default,staged-startup,PM-Stokes,1.5,1
TFG,adaptive,periodic,wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,900.0,180000,0.369187236,0.328852981,0.162319586,0.520375967,9.22968102,8.22132492,4.0579896,12.8617783,1.04037023,15.6020985,1.00323749,0.276477873,1.91668832,nan,nan,0.0,0.0,100.0,nan,30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.169287309,0.000252222526,3.67532349,1.01533353,7.94513941,7.32536983,nan,nan,0.99904424,nan,nan,default,staged-startup,PM-Stokes,4.0,1
TFG,adaptive,periodic,wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,900.0,180000,0.791410923,0.664062917,0.335615665,1.08625448,9.31071663,7.81250477,3.94841957,14.4181328,2.16781425,15.4817533,1.01676738,0.385860145,2.13763642,nan,nan,0.0,0.0,100.0,nan,-30.0,nan,nan,nan,0.0,0.0,100.0,0.0,0.172000095,0.000289349729,4.32274389,1.47110868,16.8483315,8.77819252,nan,nan,2.10727835,nan,nan,default,staged-startup,PM-Stokes,8.5,1
